_row_idx,task,prefill_time,decode_time,total_time,prompt_tokens,completion_tokens,total_tokens
24,SUMMARIZATION,0.01304556429386139,0.19611808843910694,0.20916365273296833,3042,129,3171
25,SUMMARIZATION,0.011483414098620415,0.7589055299758911,0.7703889440745115,2527,500,3027
26,SUMMARIZATION,0.012407522648572922,0.502209659665823,0.5146171823143959,2767,330,3097
27,SUMMARIZATION,0.01293039508163929,0.7649629525840282,0.7778933476656675,2988,500,3488
28,SUMMARIZATION,0.012974537909030914,0.7648400869220495,0.7778146248310804,3039,500,3539
29,SUMMARIZATION,0.01227421686053276,0.7623199429363012,0.774594159796834,2765,500,3265
30,SUMMARIZATION,0.012062406167387962,0.6032985951751471,0.615361001342535,2655,397,3052
31,SUMMARIZATION,0.013746552169322968,0.7675650808960199,0.7813116330653429,3337,500,3837
32,SUMMARIZATION,0.011918360367417336,0.2296409271657467,0.24155928753316402,2669,152,2821
33,SUMMARIZATION,0.010616103187203407,0.6955622639507055,0.7061783671379089,2256,460,2716
34,SUMMARIZATION,0.01229126751422882,0.7146687712520361,0.7269600387662649,2757,469,3226
35,SUMMARIZATION,0.01374477706849575,0.2256157174706459,0.23936049453914165,3219,148,3367
